,word_freq_‌,word_freq_and,word_freq_com,word_freq_your,word_freq_for,word_freq_of,word_freq_please,word_freq_a,word_freq_by,word_freq_i,word_freq_or,word_freq_from,word_freq_if,word_freq_in,word_freq_case,word_freq_email,word_freq_will,word_freq_is,word_freq_2,word_freq_not,word_freq_received,word_freq_message,word_freq_we,word_freq_on,word_freq_are,word_freq_support,word_freq_thank,word_freq_have,word_freq_services,word_freq_can,word_freq_mail,word_freq_concur,word_freq_e,word_freq_that,word_freq_new,word_freq_1,word_freq_request,word_freq_10,word_freq_at,word_freq_field,word_freq_as,word_freq_our,word_freq_2013,word_freq_any,word_freq_information,word_freq_out,word_freq_contact,word_freq_do,word_freq_has,char_freq_:,char_freq_-,char_freq_*,char_freq_;,char_freq_',char_freq_!,char_freq_@,char_freq_#,char_freq_$,capital_run_length_average,capital_run_length_longest,capital_run_length_total,fragment_length
757,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,18.181818181818183,9.090909090909092,0.0,1.0,1,11,299
758,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,4.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,1.0,1,16,437
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,114
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,75
761,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,1.0,1,3,71
762,0.0,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,1.8867924528301887,0.0,0.0,1.8867924528301887,0.0,0.0,1.8867924528301887,0.0,1.8867924528301887,0.0,5.660377358490566,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,1.8867924528301887,0.0,8.333333333333334,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,13,280
763,0.0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.9900990099009901,0.0,0.9900990099009901,0.0,2.9702970297029703,0.9900990099009901,0.9900990099009901,0.0,0.9900990099009901,0.9900990099009901,0.0,1.9801980198019802,0.9900990099009901,1.9801980198019802,0.0,0.9900990099009901,0.0,0.0,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0357142857142858,2,29,628
764,0.0,1.890359168241966,0.0,0.1890359168241966,0.7561436672967864,0.5671077504725898,0.5671077504725898,0.7561436672967864,0.3780718336483932,0.1890359168241966,0.5671077504725898,0.3780718336483932,0.5671077504725898,0.3780718336483932,0.0,0.1890359168241966,0.0,0.3780718336483932,1.7013232514177694,0.945179584120983,0.1890359168241966,0.0,0.3780718336483932,0.0,0.5671077504725898,0.0,0.0,0.5671077504725898,0.0,0.0,0.5671077504725898,0.1890359168241966,0.3780718336483932,0.1890359168241966,0.0,1.1342155009451795,0.0,0.0,0.0,0.0,0.3780718336483932,0.1890359168241966,0.0,0.945179584120983,0.0,0.0,0.0,0.0,0.0,14.759036144578314,19.27710843373494,0.6024096385542169,12.951807228915662,0.30120481927710846,0.0,1.5060240963855422,1.8072289156626506,0.0,1.2876712328767124,7,188,3232
765,0.0,0.0,0.0,3.5714285714285716,3.5714285714285716,3.5714285714285716,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,7.142857142857143,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7,137
766,0.0,0.0,1.5873015873015872,6.349206349206349,0.0,1.5873015873015872,3.1746031746031744,1.5873015873015872,3.1746031746031744,0.0,1.5873015873015872,0.0,1.5873015873015872,0.0,4.761904761904762,3.1746031746031744,1.5873015873015872,0.0,0.0,1.5873015873015872,1.5873015873015872,0.0,1.5873015873015872,0.0,1.5873015873015872,0.0,1.5873015873015872,1.5873015873015872,3.1746031746031744,0.0,0.0,1.5873015873015872,0.0,0.0,1.5873015873015872,0.0,3.1746031746031744,0.0,0.0,3.1746031746031744,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,1.5873015873015872,1.5873015873015872,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,15.384615384615385,0.0,1.0,1,17,384
767,0.0,4.081632653061225,0.0,0.0,4.081632653061225,0.0,0.0,0.0,0.0,4.081632653061225,0.0,0.0,0.0,0.0,0.0,4.081632653061225,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6,264
